company_name,primary_domain,info_url_1,info_url_1_source_type,info_url_2,info_url_2_source_type,sentiment_url_1,sentiment_url_1_source_type,sentiment_url_2,sentiment_url_2_source_type,notes
Securities and Exchange Board of India,sebi.gov.in,https://en.wikipedia.org/wiki/Securities_and_Exchange_Board_of_India,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Insolvency and Bankruptcy Board of India,ibbi.gov.in,https://ibbi.gov.in/about,own_about_page,https://en.wikipedia.org/wiki/Insolvency_and_Bankruptcy_Board_of_India,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Renewable Energy Development Agency,ireda.in,https://en.wikipedia.org/wiki/Indian_Renewable_Energy_Development_Agency,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
JSW Energy,jswenergy.in,https://www.jswenergy.in/about-us/,own_about_page,https://en.wikipedia.org/wiki/JSW_Energy,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Gujarat Gas,gujaratgas.com,https://en.wikipedia.org/wiki/Gujarat_Gas,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Energy Exchange,iexindia.com,https://www.iexindia.com/about-us,own_about_page,https://en.wikipedia.org/wiki/Indian_Energy_Exchange,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Jaiprakash Power Ventures,jppowerventures.com,https://en.wikipedia.org/wiki/Jaiprakash_Gaur,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
UPL,upl-ltd.com,https://www.upl-ltd.com/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
PI Industries,piindustries.com,https://www.piindustries.com/our-story/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Coromandel International,coromandel.biz,https://www.coromandel.biz/company/,own_about_page,https://en.wikipedia.org/wiki/Coromandel_International,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Chambal Fertilisers and Chemicals,chambalfertilisers.com,https://en.wikipedia.org/wiki/Chambal_Fertilisers,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
DCM Shriram,dcmshriram.com,https://www.dcmshriram.com/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Aarti Industries,aarti-industries.com,https://www.aarti-industries.com/who-we-are,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Atul,atul.co.in,https://www.atul.co.in/about/,own_about_page,https://en.wikipedia.org/wiki/Atul_(company),wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Gujarat Alkalies and Chemicals,gacl.com,https://gacl.com/about/,own_about_page,https://en.wikipedia.org/wiki/Gujarat_Alkalies_and_Chemicals_Limited,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Gujarat State Fertilizers and Chemicals,gsfclimited.com,https://www.gsfclimited.com/about-us,own_about_page,https://en.wikipedia.org/wiki/Gujarat_State_Fertilizers_and_Chemicals,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Jaquar,asia.jaquar.com,https://asia.jaquar.com/en/storeclosed,own_about_page,https://en.wikipedia.org/wiki/Jaquar,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Polycab India,polycab.com,https://polycab.com/company,own_about_page,https://en.wikipedia.org/wiki/Polycab_India,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Finolex Cables,finolex.com,https://www.finolex.com/Home/NotFound?aspxerrorpath=%2Fwho-we-are,own_about_page,https://en.wikipedia.org/wiki/Finolex_Group,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
